Timestamp,715947,716930,718085,716928,718364,716924,763980,716922,768523,716920,715929,716895,716918,716916,763990,715920,715916,716912,716911,716908,759610,716906,716907,763706,716902,763748,716898,762398
12/03/2023 05:45,68.8,63.7,70.4,64.4,68.8,68.8,63.7,69.7,64.2,69.4,61.6,69.5,68.8,65.4,69.7,69.7,69,69.8,69,69.8,69,69.8,69.8,69.8,69,69.8,69.8,69.7
12/03/2023 05:50,68.8,62.4,67.4,63.8,68.8,68.4,63.3,69.4,64,69.2,61.2,69.2,67.9,65.6,69.8,69.8,68.9,69.9,68.9,69.9,68.9,69.9,69.9,69.9,68.9,69.9,69.9,69.8
12/03/2023 05:55,68.9,64.8,69,64.9,67.7,68.4,63.6,68.1,64.6,69.4,62,67.9,66,63.3,69.9,69.9,69.3,69.9,69.3,69.9,69.3,69.9,69.9,69.9,69.3,69.9,69.9,69.9
12/03/2023 06:00,68.7,64.1,66.9,64.5,67.6,68.2,63.1,68.3,64.5,69.3,62.5,69.2,68.1,65.6,69.6,69.6,68.9,69.7,68.9,69.7,68.9,69.7,69.7,69.7,68.9,69.7,69.7,69.6
12/03/2023 06:05,68.6,63.3,69.1,64,68.7,69.2,63.6,69.6,63.8,68.7,62,69.3,68.6,66.1,69.5,69.5,68.8,69.5,68.8,69.5,68.8,69.5,69.5,69.5,68.8,69.5,69.5,69.5
12/03/2023 06:10,68.6,64.3,68.7,64.4,68.9,69.1,64.4,69.5,63.6,67.3,60.8,67.9,67.8,64.5,69.5,69.5,68.9,69.5,68.9,69.5,68.9,69.5,69.5,69.5,68.9,69.5,69.5,69.5
12/03/2023 06:15,68.6,64.1,69.8,64.8,69.8,68.3,63.5,69,64.4,68.3,61.7,68.4,68.7,65.9,69.7,69.7,69.1,69.7,69.1,69.7,69.1,69.7,69.7,69.7,69.1,69.7,69.7,69.7
12/03/2023 06:20,68.7,65.3,69.6,65,68.8,68.4,63.6,69.6,64.5,70.1,62.1,67.7,69,67.2,69.9,69.9,68.9,69.9,68.9,69.9,68.9,69.9,69.9,69.9,68.9,69.9,69.9,69.9
12/03/2023 06:25,68.8,64.2,70.9,64.5,69.4,69.7,65,70.6,64.9,70.4,62.6,68.7,69.6,67.6,69.8,69.8,68.9,69.9,68.9,69.9,68.9,69.9,69.9,69.9,68.9,69.9,69.9,69.8
12/03/2023 06:30,68.9,64.5,69.7,64.7,69,68.2,63,69.9,64.8,69.7,62.9,69.1,69.2,65.8,69.9,69.9,69.1,70,69.1,70,69.1,70,70,70,69.1,70,70,69.9
12/03/2023 06:35,69.1,63.7,69,63.8,68.4,68.5,63.5,69.8,65.4,70.1,62.2,68.7,69.4,67.6,69.9,69.9,69.1,70,69.1,70,69.1,70,70,70,69.1,70,70,69.9
12/03/2023 06:40,69.1,65.7,70.5,65.2,69.4,69.2,64.2,69.6,64.9,70.3,62.1,68.8,68.9,66.2,70,70,69.3,70.1,69.3,70.1,69.3,70.1,70.1,70.1,69.3,70.1,70.1,70
12/03/2023 06:45,69.3,67.7,71.1,66.2,70.2,71.1,65.4,70.9,64.4,70.8,62.5,70,70.4,68.2,70.1,70.1,69.3,70.2,69.3,70.2,69.3,70.2,70.2,70.2,69.3,70.2,70.2,70.1
12/03/2023 06:50,69.2,69.2,72.6,67.8,71,72.5,65.8,71.6,63.2,69.5,63,70.1,71.5,68.8,70.1,70.1,69.2,70.1,69.2,70.1,69.2,70.1,70.1,70.1,69.2,70.1,70.1,70.1
12/03/2023 06:55,69.1,68,72.4,67.7,71.3,72.2,65.6,71.4,62.5,68.9,62.1,70.6,71,68.8,70.1,70.1,69.1,70.2,69.1,70.2,69.1,70.2,70.2,70.2,69.1,70.2,70.2,70.1
12/03/2023 07:00,68.8,66.1,71.4,66.2,70.8,71.4,65.8,71.5,63.2,69.1,62.9,71.5,71.9,69.5,69.6,69.6,68.9,69.7,68.9,69.7,68.9,69.7,69.7,69.7,68.9,69.7,69.7,69.6
12/03/2023 07:05,68.5,63.5,69.5,64.2,69.3,71.3,65.7,71.1,65.3,69.8,63.1,71,71,68.4,69.3,69.3,68.7,69.3,68.7,69.3,68.7,69.3,69.3,69.3,68.7,69.3,69.3,69.3
12/03/2023 07:10,68.5,63.5,69.7,64.1,69.1,71.2,65.4,69.8,65.5,70.9,62.7,69.7,69.4,67,69.2,69.2,68.5,69.3,68.5,69.3,68.5,69.3,69.3,69.3,68.5,69.3,69.3,69.2
